Internal ID,Parent Org. ID,Authorized Name,Organization Name,Provider,Vendor,Publisher,Licensor
1074,2911,N,"University of Missouri-Columbia, Division Two of the American Psychological Association, 1974-",N,N,N,N
1210,2911,N,American Psychological Association (PsycARTICLES),N,N,N,N
23888,2911,N,"American Psychological Association, Division of School Psychology",N,N,Y,N
22805,2911,N,Office of Communications Management and Development of the American Psychological Association,N,N,Y,N
35727,2911,N,Educational Pub. Foundation of the American Psychological Association,N,N,Y,N
35725,2911,N,Educational Publishing Foundation of the American Psychological Association,N,N,Y,N
35726,2911,N,Division 24 of the American Psychological Association,N,N,Y,N
21474,2918,N,"International Atomic Energy Agency, Division of Public Information",N,N,Y,N
35655,2957,N,ASTM,N,Y,Y,N
42,2957,N,American Society for Testing and Materials: ASTM,N,N,N,N
38751,3008,N,Council on Library and Information Resources. c 2002,N,N,Y,N
24344,3008,N,Council on Library Information Resources,N,Y,N,N
11073,3068,N,Verlag Dokumentation Saur,N,N,Y,N
38694,3068,N,K.G. Saur,N,N,Y,N
6901,3072,N,Copernicus GmbH on behalf of the European Geosciences Union,N,N,Y,N
7081,3072,N,Published by Copernicus on behalf of the European Geosciences Union,N,N,Y,N
6230,3074,N,"Botanical Society of America, Inc",N,N,N,N
8945,3176,N,"Library of Congress, Library of Congress Office",N,N,Y,N
10678,3176,N,Library of Congress Office,N,N,Y,N
8912,3176,N,"Library of Congress, Processing Dept",N,N,N,N
17866,3176,N,The Library of Congress,N,N,Y,N
21743,3176,N,"Cataloging Policy and Support Office, Library of Congress",N,N,Y,N
14769,3176,N,"Library of Congress, Catalog Publication Division",N,N,Y,N
17294,3176,N,"Science and Technology Division, Library of Congress",N,N,Y,N
34031,3176,N,"Library of Congress, Library Services",N,N,N,N
18530,3176,N,"Library of Congress, Federal Research Division",N,N,N,N
34029,3176,N,"Library of Congress, Processing Services",N,N,Y,N
2959,3176,N,"Library of Congress, Serial Record Division",N,N,N,N
12257,3176,N,"Library of Congress, Cataloging Distribution Service",N,N,Y,N
38464,3205,N,International Monetaray Fund,N,N,Y,N
38985,3205,N,nternational Monetary Fund,N,N,N,N
38570,3205,N,International Montetary Fund,N,N,Y,N
6991,3292,N,"Institute of Pharmacology, Polish Academy of Sciences",N,N,Y,N
3966,3381,N,OCLC Inc,N,N,N,N
2947,3381,N,"Offices of Research and Technical Planning, OCLC Online Computer Library Center",N,N,N,N
20637,3381,N,"OCLC, Inc",N,N,Y,N
33690,3381,N,OCLC Online Computer Library Center,N,N,Y,N
17725,3381,N,"OCLC Online Computer Library Center, Inc",N,N,Y,N
24243,3499,N,ARL Publications,N,Y,N,N
5163,3565,N,"Economics Division, Research School of Pacific Studies, The Australian National University",N,N,N,N
1083,3565,N,"Published jointly by the Dept. of Anthropology in the Research School of Pacific and Asian Studies, and the Dept. of Archaeology and Anthropology in the Faculties, The Australian National University, Canberra",N,N,N,N
2527,3565,N,"National Centre for Development Studies, Australian National University",N,N,N,N
3762,3565,N,"Australian Mathematical Society, Mathematics Dept., Australian National University",N,N,Y,N
2550,3565,N,"Dept. of Economics, Research School of Pacific Studies, Australian National University",N,N,Y,N
3430,3565,N,"Strategic and Defence Studies Centre, Research School of Pacific and Asian Studies, Australian National University",N,N,N,N
4078,3565,N,"Dept. of Demography, Institute of Advanced Studies, Australian National University",N,N,N,N
1751,3565,N,"Contemporary China Centre, Research School of Pacific and Asian Studies, Australian National University",N,N,Y,N
31179,3568,N,The University of Chicago Law Review,N,N,N,N
4351,3568,N,Published for The University of Chicago Law School by The University of Chicago Press,N,N,N,N
3650,3653,N,ALA/ACRL,N,N,Y,N
31399,3653,N,ALA ACRL Association of College and Research Libraries,N,N,N,N
2915,3653,N,Association of College & Research Libraries,N,N,N,N
3649,3653,N,Science and Technology Division of the Association of College and Research Libraries,N,N,Y,N
15899,3653,N,Science and Technology Section of the Association of College and Research Libraries,N,N,Y,N
3645,3653,N,Rare Books and Manuscripts Section of the Association of College and Research Libraries,N,N,Y,N
5169,3654,N,"101 Communications, Inc",N,N,N,N
8125,3807,N,Published by Sage Publications on behalf of McGill University,N,N,Y,N
18803,3807,N,McGill University Press,N,N,Y,N
38422,3840,N,LEXANDRIA VA ; WATER ENVIRONMENT FEDERATION,N,N,N,N
4282,4057,N,"Published for the Old English Division of the Modern Language Association of America by the Center for Medieval and Renaissance Studies, SUNY-Binghamton",N,N,Y,N
19214,4057,N,Conference on Literature and Psychology of the Modern Language Association,N,N,Y,N
31258,4057,N,The Modern Language Association of America,N,N,N,N
20722,4057,N,"Published for the Old English Division of the Modern Language Association of America by the Center for Medieval and Early Renaissance Studies, SUNY-Binghamton",N,N,Y,N
21172,4057,N,Modern Language Association,Y,N,Y,N
14531,4057,N,"Conference on Oriental-Western Literary Relations, Modern Language Association of America",N,N,Y,N
22045,4102,N,Artforum International Magazine,N,N,Y,N
6982,4136,N,ANSInet,N,N,Y,N
4312,4311,N,Oxford University Press on behalf of the International Communication Association,N,N,Y,N
1847,4323,N,Published for the International Union of Crystallography by Munksgaard,N,N,Y,N
44,4323,N,Crystallography Journals,N,N,N,N
4322,4323,N,Blackwell Publishing on behalf of the International Union of Crystallography,N,N,Y,N
4321,4323,N,Published for International Union of Crystallography by Munksgaard,N,N,N,N
23387,4361,N,American Association for the Comparative Study of Law,N,N,Y,N
22249,4362,N,American Medico-Psychological Association,N,N,Y,N
4381,4401,N,Duke University School of Law,N,N,Y,N
20205,4401,N,"School of Law, Duke University",N,N,Y,N
40,4401,N,Duke University School of Law Journals,N,N,N,N
4731,4574,N,"Law Review Association, Western State University College of Law",N,N,N,N
4661,4602,N,Yale Journal of Law & the Humanities,N,N,Y,N
4473,4602,N,"Yale University, School of Law",N,N,N,N
23437,4602,N,Yale Law Journal Co,N,N,Y,N
4448,4623,N,"School of Law, University of California, Los Angeles",N,N,Y,N
4591,4623,N,"UCLA School of Law, Environmental Law Society",N,N,Y,N
12796,4623,N,UCLA School of Law and the Federal Communications Bar Association,N,N,Y,N
4706,4623,N,"Chicano-Latino Law Review, School of Law, University of California at Los Angeles",N,N,Y,N
2213,4635,N,"Access Intelligence, LLC",N,N,Y,N
4458,4680,N,"School of Law, Villanova University",N,N,Y,N
4529,4941,N,American Newspaper Publishers Association,N,N,Y,N
4415,5196,N,"Law School, University of Minnesota",N,N,Y,N
4879,5196,N,Law students of the University of Minnesota,N,N,Y,N
5378,5363,N,American Annals of the Deaf,N,N,N,N
14743,5400,N,"African Studies Association, African Studies Center",N,N,Y,N
5435,5421,N,"Psychonomic Society, etc",N,N,Y,N
35434,5423,N,Humana Press Inc,N,N,N,N
1841,5426,N,Institute of Metals and the Wolfson Institute for Surface Engineering,N,N,Y,N
2225,5436,N,"Published by Basil Blackwell for the London School of Economics, etc",N,N,N,N
1828,5436,N,"Historical Materialism, London School of Economics",N,N,N,N
2833,5545,N,Published by Portland Press on behalf of the Biochemical Society,N,N,Y,N
31135,5579,N,Lippincott Williams &amp; Wilkins,N,N,N,N
34048,5579,N,Lippincott Williams & Wilkins Co,N,N,Y,N
3987,5579,N,"Lippincott, Williams & Wilkins",N,N,Y,N
35180,5579,N,Lippincott Williams & Wilkins (LWW),N,N,N,N
35864,5579,N,Lippincott Williams & Wilkins Inc,N,N,Y,N
35007,5579,N,"Lippincott, Williams, & Wilkins",N,N,Y,N
999,5579,N,"Lippincott Williams & Wilkins, WK Health",N,N,N,N
15260,5579,N,"Lippincott Williams & Wilkins, Inc",N,N,Y,N
39206,5887,N,ASLO,N,N,N,N
35703,5887,N,American Society of Limnology and Oceanography Publications,Y,N,N,N
3384,5898,N,AAPG,N,N,Y,N
38916,5899,N,merican Society of Agronomy,N,N,N,N
38022,5899,N,"adison, WI : American Society of Agronomy, 9999-",N,N,N,N
34513,5905,N,Journal of Neurosurgery Publishing Group,N,N,N,N
21534,5914,N,"Published for the American Phytopathological Society, Williams & Wilkins Co",N,N,Y,N
8174,5916,N,"American Society for Pharmacology and Experimental Therapeutics, etc",N,N,Y,N
16958,5923,N,"Canadian Wildlife Service, Dept. of the Environment",N,N,Y,N
16449,5923,N,"Environment Canada, Canadian Wildlife Service",N,N,Y,N
18041,5923,N,"Dept. of Resources and Development, Development Services Branch, Canadian Wildlife Service",N,N,Y,N
38477,5923,N,"ttawa, Ont. : Canadian Wildlife Service, c2009",N,N,N,N
34366,5955,N,Landes Bioscience journals,N,N,N,N
70,5956,N,American Institute of Aeronautics and Astronautics (AIAA),N,N,N,N
4601,5956,N,American Institute of Aeronautics & Astronautics,N,N,N,N
7779,5975,N,Published by Pergamon Press for Operational Research Society,N,N,Y,N
7992,5975,N,Pergamon Press for Operational Research Society,N,N,Y,N
7997,5975,N,Published by the editors for the Operational Research Society,N,N,Y,N
6144,6149,N,"Professional Group on Component Parts, Institute of Radio Engineers",N,N,Y,N
6141,6149,N,"Professional Group on Product Engineering and Production, Institute of Radio Engineers",N,N,Y,N
6142,6149,N,"Professional Group on Production Techniques, Institute of Radio Engineers",N,N,Y,N
16821,6160,N,Geological Society of America for American Geological Society,N,N,Y,N
8033,6167,N,[Printed and published for the Royal Society by] Harrison & Sons,N,N,N,N
6168,6167,N,Printed for the Royal Society and sold by Harrison & Sons,N,N,N,N
254,6273,N,American Geographical Society,N,N,Y,N
6248,6286,N,Mathematics News Letter,N,N,Y,N
2391,6301,N,Sawell Publications Ltd,N,N,Y,N
6320,6301,N,"Sawell Publications, etc",N,N,Y,N
6351,6335,N,Association for Cancer Research,N,N,N,N
6348,6335,N,"American Association for Cancer Research, Inc",N,N,N,N
8181,6356,N,Journals of Reproduction and Fertility,N,N,Y,N
10784,6356,N,"Journals of Reproduction and Fertility, Ltd",N,N,Y,N
6336,6473,N,American Society for Microbiology (ASM),N,N,N,N
38875,6473,N,merican Society For Microbiology,N,N,N,N
37235,6484,N,Canadian Veterinary Medical Association = Association canadienne des vÌ¢etÌ¢erinaires,N,N,N,N
33879,6484,N,Canadian Veterinary Medical Association = Association canadienne des v‰et‰erinaires,N,N,N,N
16108,6492,N,Published for the Biophysical Society by the Rockefeller University Press,N,N,Y,N
6346,6510,N,American Society for Investigative Pathology and the Association for Molecular Pathology,N,N,Y,N
4538,6636,N,"Dartmouth, inc",N,N,N,N
4104,6636,N,"Dartmouth Review, Inc",N,N,N,N
6873,6781,N,Associac?a?o Brasileira de Psiquiatria,N,N,Y,N
8169,6840,N,??????????,N,N,N,N
6813,7009,N,Published by S. Chand for the Indian Council of Medical Research,N,N,N,N
1353,7099,N,Published by Carfax Pub. for the University of Glasgow,N,N,N,N
8207,7342,N,Published for the American Vacuum Society by the American Institute of Physics,N,N,Y,N
5373,7636,N,Published by Oxford University Press for the Business History Conference,N,N,N,N
1511,7810,N,Multilingual Matters,N,N,Y,N
7845,7846,N,Association for Education in Journalism & Mass Communication,N,N,N,N
1741,7846,N,AEJMC,N,N,Y,N
2392,8073,N,Wiesner Pub. Co,N,N,Y,N
5036,8073,N,Wiesner,N,N,Y,N
8112,8096,N,"Alpha Academic, in collaboration with the Royal College of Psychiatrists",N,N,Y,N
38787,8157,N,"akewood, CO : American Animal Hospital Association",N,N,N,N
47337,8159,N,AAAS,N,N,N,N
6166,8159,N,"American Association for the Advancement of Science, etc",N,N,N,N
34694,8183,N,Published for the Company of Biologists by the Cambridge University Press,N,N,Y,N
38517,8183,N,Company of Biologists Limited,N,N,Y,N
8182,8183,N,Company of Biologists Ltd,N,N,N,N
24193,8183,N,"The Company of Biologists, Ltd",N,N,N,N
8184,8183,N,Published for the Company of Biologists Ltd. by the Cambridge University Press,N,N,N,N
2806,8183,N,Co. of Biologists,N,N,Y,N
8186,8185,N,Issued for the Endocrine Society by the Williams & Wilkins Co,N,N,Y,N
8204,8203,N,The Electrochemical Society,N,N,Y,N
8212,8211,N,American Institute of Physics for the Acoustical Society of America,N,N,Y,N
8214,8213,N,Published for the American Association of Physics Teachers by the American Institute of Physics,N,N,Y,N
20347,8244,N,"Association for Political and Legal Anthropology, a division of the American Anthropological Association",N,N,N,N
17984,8317,N,"Published by Mechanical Engineering Publications, Ltd. for the Institution of Mechanical Engineers on behalf of the Joint Committee",N,N,N,N
16265,8317,N,Published for the Institution by Mechanical Engineering Publications,N,N,Y,N
8256,8317,N,Published for the Institution of Mechanical Engineers by Professional Engineering Publishing Limited,N,N,Y,N
11999,8317,N,"Mechanical Engineering Publications LTD, for the Institution of Mechanical Engineers",N,N,Y,N
34929,8317,N,Published for the Institution of Mechanical Engineers by the Mechanical Engineering Publications Ltd,N,N,N,N
25137,8317,N,Published for the Institution of Mechanical Engineers by Mechanical Engineering Publications,N,N,Y,N
24014,8317,N,Published for the Institution of Mechanical Engineers by Mechanical Engineering Publications Ltd,N,N,Y,N
1691,8317,N,Published for the Institution of Mechanical Engineers by Professional Engineering Pub,N,N,Y,N
34723,8317,N,Mechanical Engineering Publications for the Institution of Mechanical Engineers,N,N,Y,N
1643,8317,N,Published by Mechanical Engineering Publications for the Institution of Mechanical Engineers on behalf of the Joint Committee,N,N,Y,N
17026,8317,N,"Published for the Institution of Mechanical Engineers by Mechanical Engineering Publications, Ltd",N,N,Y,N
19674,8317,N,"Mechanical Engineering Publications Ltd., for the Institute of Mechanical Engineers",N,N,Y,N
9540,8317,N,Published for the Institution of Mechanical Engineers by Professional Engineering Publishing Ltd,N,N,Y,N
6380,8376,N,American Society for Environmental History and Forest History Society,N,N,Y,N
32757,8592,N,NCSU,N,N,Y,N
15649,8592,N,"College of Engineering, North Carolina State University",N,N,Y,N
16218,8592,N,"College of Forest Resources, North Carolina State University",N,N,Y,N
14598,8592,N,North Carolina State College,N,N,Y,N
21441,8592,N,"School of Textiles, North Carolina State of the University of North Carolina at Raleigh",N,N,Y,N
38949,8693,N,FASEB,N,N,N,N
6343,8693,N,The Federation,N,N,Y,N
38876,8754,N,Iter - University of Toronto Libraries,N,Y,N,N
24273,8754,N,Iter,N,N,N,N
17691,8770,N,American Association of State Highway Officials,N,N,Y,N
2590,8790,N,Published by B. Blackwell in association with the Institute of Economic Affairs,N,N,Y,N
2348,8790,N,Published by Longman in association with the Institute of Economic Affairs,N,N,Y,N
187,9197,N,"Association for Asian Studies, Inc",N,N,N,N
1469,9245,N,Association for Educational Communications & Technology,N,N,Y,N
2217,9334,N,"American Business Law Association, Incorporated",N,N,N,N
14663,9360,N,"Congressional Information Service, Inc",N,N,Y,N
8759,9360,N,Congressional Information Services,N,N,Y,N
18216,9360,N,CIS,N,N,Y,N
34467,9394,N,Thomas Telford - ICE Virtual Library,N,N,N,N
13150,9394,N,T. Telford Ltd,N,N,Y,N
10388,9394,N,Thomas Telford Ltd,N,N,Y,N
34927,9394,N,Thomas Telford Pub,N,N,N,N
36097,9394,N,Thomas Telford Journals,N,N,N,N
38467,9615,N,American Asssociation of Zoo Veterinarians,N,N,N,N
37750,9615,N,merican Association of Zoo Veterinarians,N,N,N,N
5595,9920,N,"Springer, Vieweg",N,N,N,N
5515,9920,N,F. Vieweg & Sohn,N,N,Y,N
24145,9920,N,Friedrich Vieweg & Sohn,N,N,Y,N
2195,10132,N,"International Energy Agency, Organisation for Economic Co-operation and Development",N,N,Y,N
18076,10514,N,The MIT Press,N,N,N,N
17979,10514,N,"MIT Press, etc",N,N,Y,N
881,10514,N,MIT Press Journals,N,N,Y,N
93,10514,N,MIT Press,N,N,Y,N
35681,10514,N,MIT,Y,N,Y,N
35677,10589,N,CABI International,N,N,N,N
12103,10589,N,CAB International Information Services,N,N,Y,N
11968,10589,N,CABI Publishing,N,Y,Y,N
184,10589,N,CABI Pub,N,N,Y,N
23298,10589,N,CABI,N,N,Y,N
5961,10589,N,CAB International,Y,N,Y,N
41273,10589,N,"C.A.B. International Information Services, etc",N,N,Y,N
14173,10589,N,C.A.B. International Information Services,N,N,Y,N
39123,10589,N,C.A.B. International ,N,N,N,N
9114,10611,N,American Society for Quality Control,N,N,Y,N
15676,10751,N,Aero Medical Association,N,N,Y,N
15554,10806,N,Organization for European Economic Cooperation,N,N,Y,N
6447,11318,N,???? ???????,N,N,N,N
6448,11328,N,???? ??????,N,N,N,N
18243,11613,N,Britannica Online,N,N,Y,N
34567,11613,N,Encyclopedia Britannica,N,N,Y,N
24299,11613,N,Britannica,N,Y,N,N
38109,11613,N,"Encyclopedia Britannica, Inc",N,N,Y,N
358,12129,N,"American Personnel and Guidance Association, etc",N,N,Y,N
15121,12129,N,American Association for Counseling and Development,N,N,Y,N
12342,12152,N,"Accessible Archives, Inc",N,N,Y,N
5920,12307,N,ASAE,N,N,Y,N
5918,12307,N,American Society of Agricultural Engineers,N,N,Y,N
2799,12317,N,Published for SCI by Elsevier Applied Science,N,N,Y,N
2801,12317,N,Published for the Society of Chemical Industry by Blackwell Scientific Publications,N,N,Y,N
5951,12534,N,"Agricultural Experiment Station, Louisiana State University and Agricultural and Mechanical College",N,N,Y,N
7497,12627,N,"INDA, TAPPI, The Fiber Society, and AATCC",N,N,Y,N
38686,12627,N,"TAPPI, Technical Association of the Pulp and Paper Industry",N,N,Y,N
38702,12627,N,TAPPI Press,N,Y,Y,N
8697,12627,N,TAPPI,N,N,Y,N
24184,12627,N,TAPPI (Membership Dept),N,Y,N,N
3866,12677,N,Published by the Harvard Graduate School of Education in Association with Harvard University Press,N,N,Y,N
31137,12880,N,International Statistical Institute (ISI) and Bernoulli Society for Mathematical Statistics and Probability,N,N,N,N
31154,12880,N,International Statistical Institute (ISI),N,N,N,N
32758,12880,N,"Institute for Scientific Information, Inc (ISI)",N,N,N,N
35660,13195,N,Informs Archive,N,N,N,N
3214,13195,N,INFORMS,Y,Y,Y,N
1742,13195,N,Institute for Operations Research and the Manageme,N,N,N,N
7995,13195,N,Institute of Management Sciences,N,N,Y,N
4350,13886,N,Published by the University of Chicago Press for the Astronomical Society of the Pacific,N,N,Y,N
12365,13952,N,"Canadian Forestry Service, CPAR Secretariat",N,N,Y,N
12231,13952,N,Canadian Forestry Service [available from Information Canada],N,N,Y,N
8671,13952,N,Canadian Forest Service,N,N,N,N
14694,13952,N,"Canadian Forestry Service, Environment Canada",N,N,Y,N
38167,14107,N,"torrs, Conn. : Roper Center for Public Opinion Research",N,N,N,N
3003,14148,N,The Trust,N,N,Y,N
3009,14148,N,National Trust for Historic Preservation,N,Y,Y,N
6231,14570,N,American Telephone and Telegraph Co,N,N,Y,N
1744,15426,N,Air and Waste Management Association,N,N,Y,N
15782,16283,N,CSA,N,N,Y,N
31198,16315,N,"American Orthopaedic Society for Sports Medicine, SAGE Publications",N,N,N,N
23821,16897,N,"American Alliance for Health, Physical Education, Recreation and Dance",N,N,Y,N
33524,16897,N,"American Alliance for Health, Physical Education, Recreation, and Dance (AAHPERD)",N,N,N,N
35673,17152,N,Gale,Y,N,Y,N
8637,17152,N,Gale Research Co,N,N,Y,N
16911,17152,N,Gale Research,N,N,Y,N
10372,17152,N,Gale Research Inc,N,N,Y,N
24180,17152,N,The Gale Group,N,Y,N,N
16400,17152,N,"Gale Research, Inc",N,N,Y,N
192,17152,N,Gale Group Inc,N,N,N,N
1964,17480,N,Canadian Association for Pub. in Philosophy,N,N,Y,N
23919,17697,N,The Society of Dyers and Colourists,N,N,N,N
57725,17697,N,Society of Dyers and Coulourists,N,Y,N,N
2251,17716,N,"Institute of Internal Auditors, Inc",N,N,N,N
9045,17835,N,"Mosby-Year Book, Inc",N,N,Y,N
21191,17835,N,Mosby Yearbook,N,N,N,N
15986,17893,N,"D.H. Hill Library, North Carolina State University",N,N,Y,N
16993,17893,N,NCSU Libraries,N,N,Y,N
35037,17893,N,North Carolina State University Libraries [authorized],N,N,N,N
8755,17893,N,"North Carolina State University, Libraries",N,N,Y,N
33883,17893,N,NCSU Libraries Digital Scholarship & Publishing Center,N,N,Y,N
20221,17893,N,"North Carolina State University, Libraries, Cataloging Dept., Serials/Electronic Resources Section",N,N,N,N
33781,17893,N,"NCSU Libraries, Special Collections",N,N,Y,N
35641,17893,N,"North Carolina State University Libraries, Special Collections Resource Center",N,N,Y,N
11607,17893,N,"The Library, North Carolina State University",N,N,Y,N
1516,18303,N,"USSR Academy of Sciences [Section of Social Sciences, etc.]",N,N,N,N
36069,18308,N,"Farbfarbrikanten Bayer AG, Pflanzenschutz Abteilung",N,N,Y,N
18763,18308,N,Farbenfabriken Bayer AG,N,N,Y,N
22856,18308,N,Farbenfabriken Bayer,N,N,Y,N
32784,18674,N,TRLN,N,N,Y,N
22664,19025,N,"LEXIS-NEXIS, Division of Reed Elsevier",N,N,Y,N
26,19025,N,Lexis Nexis,N,Y,Y,N
21906,19025,N,LexisNexis Group,N,N,Y,N
16547,19025,N,LEXIS-NEXIS,N,N,Y,N
24255,19025,N,Lexis Nexis Academis & Library Solutions,N,Y,N,N
36023,19145,N,Published for the American Genetic Association by Oxford University Press,N,N,Y,N
5946,19258,N,AFRC Institute of Grassland and Environmental Research,N,N,Y,N
35696,19453,N,Institute of Noise Control Engineering (INCE-USA),Y,N,N,N
5584,19534,N,SPIE--International Society for Optical Engineering,N,N,N,N
5417,19534,N,"SPIE, the International Society for Optical Engineering",N,N,Y,N
7789,19534,N,SPIE--the International Society for Optical Engineering,N,N,Y,N
3422,19534,N,Published for SPIE by MSP Custom Communications,N,N,Y,N
7787,19534,N,SPIE-The International Society for Optical Engineering,N,N,Y,N
7788,19534,N,Published by SPIE--the International Society for Optical Engineering in cooperation with International Biomedical Optics Society,N,N,N,N
12505,19534,N,Society of Photographic Scientists and Engineers,N,N,Y,N
14549,19534,N,SPIE Optical Engineering Press,N,N,Y,N
14463,19534,N,The Society of Photographic Scientists and Engineers,N,N,Y,N
9093,19534,N,Society of Photo-Optical Instrumentation Engineers,N,N,Y,N
24327,19534,N,SPIE - International Society for Optical Engineering,N,Y,N,N
66,19534,N,SPIE Digital Library,N,N,N,N
33192,19724,N,The Human Factors and Ergonomics Society,N,N,N,N
6339,19776,N,Oxford University Press in association with the London School of Hygiene and Tropical Medicine,N,N,N,N
11093,20195,N,Greenwood Pub. Group,N,N,Y,N
9601,20195,N,Greenwood Periodicals,N,N,Y,N
34741,20195,N,Greenwood Electronic Media,N,N,Y,N
8222,20195,N,Greenwood Press,N,N,Y,N
11515,20195,N,"Greenwood Periodicals, Inc",N,N,Y,N
10007,20195,N,Henry Greenwood & Co. Ltd,N,N,Y,N
24238,20250,N,SBRnet,Y,Y,N,N
8801,20365,N,EBSCO Publishing,N,Y,Y,N
34058,20365,N,"EBSCO Industries, Inc",N,N,Y,N
33518,20365,N,"pswich, MA : EBSCO Publishing",N,N,N,N
1607,20365,N,EBSCO Pub,N,N,Y,N
1288,20639,N,Published by Blackwell Publishers for the Society for the Psychological Study of Social Issues,N,N,Y,N
24378,20667,N,"ABC-CLIO,Inc",N,N,N,N
37870,20667,N,"ABC-CLIO, Inc",N,N,Y,N
6341,20962,N,"American Heart Association, etc",N,N,N,N
3765,21418,N,International Union for Conservation of Nature and Natural Resources,N,N,Y,N
37883,21519,N,"ayetteville, Ark. : Arkansas Agricultural Experiment Station",N,N,N,N
12333,21519,N,University of Arkansas Agricultural Experiment Station,N,N,Y,N
38099,21519,N,ayetteville : Arkansas Agricultural Experiment Station,N,N,N,N
14781,21519,N,"University of Arkansas, College of Agriculture, Agricultural Experiment Station",N,N,Y,N
3403,21519,N,"Agricultural Experiment Station, University of Arkansas, Division of Agriculture",N,N,Y,N
69,21763,N,CQ Electronic Library,N,N,N,N
9133,22051,N,Neal-Schuman,N,N,Y,N
12657,22051,N,Neal-Schuman Pub,N,N,N,N
35021,22053,N,Anyone Corporaton,N,Y,N,N
19463,22053,N,Anyone Corp,N,N,Y,N
217,22269,N,American Journal of Psychotherapy,N,N,N,N
37861,22305,N,"chenectady, NY : Adenine Press",N,N,N,N
8247,22647,N,"Association for Feminist Anthropology, American Anthropological Association",N,N,N,N
49,22779,N,Berkeley Electronic Press,N,N,Y,N
35682,22779,N,Berkeley Electronic Press ,N,N,N,N
24268,22779,N,Berkeley Press,N,Y,N,N
35145,22779,N,The Berkeley Electronic Press,N,N,N,N
6407,22779,N,Berkeley Electric Press,N,N,Y,N
3943,22825,N,"Library of Congress, National Library Service for the Blind and Physically Handicapped",N,N,Y,N
24404,23173,N,"NCLR, Department of English",N,Y,N,N
2721,23363,N,Thomson Financial,N,N,Y,N
34267,23363,N,Thomson Media,N,N,Y,N
24366,23363,N,Thomson Tax & Accounting,N,Y,N,N
2329,23363,N,"Thomson Financial Media, etc",N,N,Y,N
16573,23363,N,Thomson Financial Pub,N,N,Y,N
15827,23363,N,Thomson Newspapers S.A,N,N,Y,N
10207,23363,N,Thomson Medical Information,N,N,Y,N
14016,23363,N,Thomson Publications S.A,N,N,Y,N
7921,23363,N,Thomson Newspapers,N,N,N,N
31193,23363,N,"Thomson Reuters, Scientific Division",N,Y,N,N
22763,23363,N,Thomson Publications Australia,N,N,Y,N
2353,23363,N,Thomson Financial Inc,N,N,Y,N
24241,23363,N,Thomson Financial/Investment Banking,N,Y,N,N
24250,23363,N,Thomson Financial Publishing,N,Y,N,N
3339,23363,N,Medical Economics/Thomson Healthcare,N,N,Y,N
34243,23363,N,"Thomson Healthcare, Inc",N,N,N,N
6274,23447,N,Association canadienne des e?tudes africaines,N,N,N,N
35178,23839,N,"American Alliance for Health, Physical Education, Recreatio",N,N,N,N
6882,23839,N,"American Alliance for Health, Physical Education",N,N,N,N
819,23866,N,American Association for Adult & Continuing Education,N,N,Y,N
1649,24040,N,Association for Supervision & Curriculum Development,N,N,N,N
38975,24055,N,apan Soc Analytical Chemistry,N,N,N,N
23540,24178,N,Otto Harrassowitz,N,N,Y,N
24092,24178,N,O. Harrassowitz,N,N,Y,N
34049,24188,N,Ovid,Y,N,N,N
24194,24189,N,Swets Information Services - Oxford,N,Y,N,N
24248,24214,N,United State Book Exchange,N,Y,N,N
10560,24221,N,The World Bank,N,N,Y,N
2163,24221,N,World Bank,N,N,Y,N
11949,24223,N,Association of Student Chapters of the American Institute of Architects,N,N,Y,N
5912,24228,N,"Yankee, inc., etc",N,N,N,N
25118,24228,N,Yankee,N,N,Y,N
37823,24239,N,"Madison, Wisconsin : Society for Ecological Restoration International",N,N,Y,N
17401,24245,N,Thomson Corp,N,N,Y,N
37879,24246,N,The Birds of North America,N,N,Y,N
36343,24247,N,Primary Source Microfilm (Firm),N,N,N,N
15993,24270,N,H.W. Wilson,N,N,Y,N
15094,24270,N,Wilson,N,N,Y,N
34752,24270,N,HW Wilson Company,N,N,N,N
8859,24270,N,Wilson Company,N,N,Y,N
11096,24270,N,H.W. Wilson Co,N,N,Y,N
11077,24270,N,H. W. Wilson Co,N,N,Y,N
13806,24270,N,H. W. Wilson,N,N,N,N
8432,24272,N,Paratext,N,N,Y,N
12507,24272,N,"Paratext, Inc",N,N,Y,N
4045,24279,N,"Timber Mart South, Inc",N,N,Y,N
5893,24336,N,Evolutionary Ecology,N,N,Y,N
21596,24358,N,Mintel International Group,N,N,Y,N
1015,24376,N,"Chronicle of Higher Education, Inc",N,N,N,N
24115,24405,N,"Dept of Romance Languages and Literatures, University of Chicago",N,N,Y,N
5657,25147,N,Published by the Institute of Materials by arrangement with the British Library Document Supply Centre,N,N,N,N
1822,25147,N,Institute of Materials,N,N,Y,N
1830,25147,N,"Maney for the Institute of Materials, Minerals, and Mining",N,N,Y,N
2473,25159,N,American Banker,N,N,Y,N
2474,25159,N,"American Banker, Inc",N,N,N,N
1406,28821,N,M.A. Liebert,N,N,Y,N
908,28821,N,"Mary Ann Liebert, Inc",N,N,Y,N
74,28821,N,Mary Ann Liebert Publishers,N,N,N,N
36077,28821,N,"Mary Ann Liebert, Inc., Publ",N,N,Y,N
19486,28821,N,"M.A. Liebert, Inc",N,N,Y,N
24016,28821,N,M. A. Liebert,N,N,Y,N
20514,28821,N,"M. A. Liebert, Inc",N,N,Y,N
